"","win_num","trans_num","winrate","return","ann_return"
"TER",14,16,0.875,0.241030564334609,1.54353213448376
"TSLA",12,15,0.8,0.454118014414664,2.78703571687923
"TXN",20,24,0.833333333333333,0.181202869582967,1.17476319244294
"TXT",14,20,0.7,0.138461790268365,0.942401614053187
"COO",12,15,0.8,0.220820803989834,0.391802241130479
"HIG",13,15,0.866666666666667,0.094259948354734,0.759658632447886
"HSY",24,29,0.827586206896552,0.103224994212063,0.374538040569209
"MOS",7,8,0.875,0.232866914665854,1.29945809154139
"TRV",23,29,0.793103448275862,0.130016645714729,0.667113303879359
"DIS",21,29,0.724137931034483,0.181468485079673,0.553429613119622
"TMO",28,32,0.875,0.157595577792368,0.608090263359191
"TJX",31,39,0.794871794871795,0.15497472027963,0.693112282642594
"TSCO",15,18,0.833333333333333,0.257157317846567,0.525668198821616
"TT",25,39,0.641025641025641,0.125677620518221,0.536727639393179
"TDG",18,19,0.947368421052632,0.180355614013504,0.785259903411004
"TRMB",16,18,0.888888888888889,0.236452291526932,0.654238221174891
"TFC",8,13,0.615384615384615,0.264610923788681,0.2355053360539
"TWTR",3,3,1,0.225070562260138,1.8435586460071
"TYL",23,26,0.884615384615385,0.216450237795879,0.852085297982129
"TSN",17,23,0.739130434782609,0.123223518679127,0.387361705347791
"USB",21,28,0.75,0.185901478539392,0.895262378262216
"UDR",13,16,0.8125,0.170219743852431,0.222336360135561
"ULTA",8,8,1,0.419333467418752,0.39561052878101
"UAA",14,14,1,0.190206677796338,1.01195526058665
"UA",1,1,1,0.127477462403452,0.451740522109321
"UNP",24,35,0.685714285714286,0.122445303359145,0.647937589960021
"UAL",5,7,0.714285714285714,0.142290519909967,0.264058704719973
"UPS",5,18,0.277777777777778,0.049514502625586,0.288852675317861
"URI",5,6,0.833333333333333,0.184757591247282,0.897667006915365
"UNH",29,43,0.674418604651163,0.195710197342951,0.782275798058402
"UHS",16,18,0.888888888888889,0.338047943213014,0.567944977038431
"VLO",14,20,0.7,0.169168645032259,0.751134940740809
"VTR",5,8,0.625,0.168581937162627,0.157540194011224
"VRSN",4,4,1,0.713611555707209,2.20683636447825
"VRSK",13,15,0.866666666666667,0.132987753855524,0.316013392586707
"VZ",11,22,0.5,0.0547969865177959,0.355349607582357
"VRTX",15,15,1,0.345244333185128,0.280281274040897
"VFC",25,34,0.735294117647059,0.128928007911474,0.757286542678767
"VIAC",10,12,0.833333333333333,0.123659729391163,0.519645644810043
"VTRS",21,22,0.954545454545455,0.166145739270577,1.26917348062677
"V",13,20,0.65,0.133962647471479,0.522608575867088
"VNO",9,17,0.529411764705882,0.0957085132750024,0.577528290053827
"VMC",14,21,0.666666666666667,0.129004245645134,0.556381604241814
"WRB",22,26,0.846153846153846,0.224924077962745,0.680646887952244
"GWW",25,40,0.625,0.121139781519972,0.518425242762214
"WAB",10,14,0.714285714285714,0.260070759427393,0.521075652031617
"WBA",15,24,0.625,0.187261756651506,0.423730152141445
"WMT",20,31,0.645161290322581,0.251769398937095,0.71856620338737
"WM",10,15,0.666666666666667,0.157970845300199,0.845958409969008
"WAT",15,17,0.882352941176471,0.283796377510193,1.42822843186847
"WEC",12,22,0.545454545454545,0.157031756153857,0.492616340697823
"WFC",17,25,0.68,0.20827220193079,0.264742848062981
"WELL",10,20,0.5,0.0747732250249277,0.284538276990306
"WST",23,27,0.851851851851852,0.162369656972572,0.453935200997395
"WDC",10,12,0.833333333333333,0.188484084697021,0.628150655497594
"WU",1,1,1,0.292660609755074,0.192470491100184
"WRK",1,1,1,0.132109025059024,0.0229946562453714
"WY",5,10,0.5,0.117502901974684,0.156400845594429
"WHR",17,22,0.772727272727273,0.127610557831578,0.385045641207383
"WMB",14,16,0.875,0.154283335301629,0.618553626433351
"WLTW",11,17,0.647058823529412,0.109530467216306,0.350878354292666
"WYNN",9,10,0.9,0.137806494404346,1.86436620524588
"XEL",14,19,0.736842105263158,0.100842921435946,0.26925053647526
"XLNX",11,13,0.846153846153846,0.46092024465761,0.622182706164991
"XYL",9,10,0.9,0.144861845196835,0.42415904370804
"YUM",17,43,0.395348837209302,0.0794069451672478,1.02172635812233
"ZBRA",25,28,0.892857142857143,0.231046130004046,0.866441920659667
"ZBH",9,15,0.6,0.0978431230204808,0.498715305734993
"ZION",8,12,0.666666666666667,0.263006483913021,0.895517912380057
"ZTS",7,9,0.777777777777778,0.145459958752993,0.381967955776869
"overall",7151,9668,0.739656599089781,0.202033868509602,0.690336112970151
