"","win_num","trans_num","winrate","return","ann_return"
"CROX",4,4,1,0.28499724748364,0.243837502547308
"CRS",1,4,0.25,-0.0300251408669827,0.0206609650080208
"CRSR",0,0,0,0,0
"CRUS",4,5,0.8,0.31202501608078,0.466373039408645
"CRVL",1,2,0.5,0.719558046676509,0.604640204428124
"CRWD",0,0,0,0,0
"CSCO",6,8,0.75,0.176971598146855,0.84955614013181
"CSGP",2,3,0.666666666666667,0.543691667935283,0.208524352082015
"CSGS",1,4,0.25,0.102251986370684,0.486382638126154
"CSII",0,2,0,-0.364159896224483,-0.516462028705117
"CSL",2,4,0.5,0.0708782807454404,0.261575400087035
"CSR",1,3,0.333333333333333,0.0910783977982289,0.132138601050136
"CSX",6,7,0.857142857142857,0.222997733670964,0.714244646810716
"CTAS",1,2,0.5,0.153756293869063,0.372942400145103
"CTLT",0,0,0,0,0
"CTRA",2,4,0.5,0.168678604591066,0.384785778531394
"CTRE",2,2,1,0.108514419425939,0.431572016949178
"CTS",6,9,0.666666666666667,0.198026333991923,0.355216120177157
"CTSH",3,3,1,0.505671069791495,1.03661887363939
"CTVA",0,0,0,0,0
"CTXS",5,6,0.833333333333333,0.350024509876813,0.371642057264934
"CUBE",2,4,0.5,0.174454774464877,0.324729742011566
"CUBI",1,2,0.5,0.209050252319909,1.22060024079832
"CUTR",1,1,1,1.6985853101197,0.189655441478644
"CUZ",1,3,0.333333333333333,0.0200329076287148,0.0377555881098772
"CVAC",0,0,0,0,0
"CVBF",1,1,1,0.0982141587673044,0.0634480848673737
"CVCO",2,2,1,0.358192957160033,0.14197893473616
"CVET",0,0,0,0,0
"CVGW",2,3,0.666666666666667,0.492833157780542,0.0103268034850518
"CVLT",1,1,1,0.735895953868317,0.210668253460342
"CVNA",1,1,1,1.26201169961601,3.71479250290195
"CVS",2,4,0.5,0.165923565744977,0.0111657472215688
"CVX",5,6,0.833333333333333,0.471960974399199,0.151583773386436
"CW",4,5,0.8,0.225762186975256,0.245773305281356
"CWT",3,3,1,0.284659105283808,0.194659497420155
"CXW",2,4,0.5,0.168968698893721,0.125505076212828
"CYH",0,1,0,0.0423333834004453,0.0174005461049128
"CYTK",1,4,0.25,-0.0437254984621795,0.0274373389276017
"CZR",2,2,1,0.236978359655938,0.922426259131719
"D",6,7,0.857142857142857,0.177597537224673,0.217680525660143
"DAL",1,1,1,2.63333352941176,0.53398152124183
"DAN",0,1,0,-0.00668449197860976,-0.00359328361147653
"DAR",1,2,0.5,0.0122806913530239,0.340280594813183
